Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Size,Unit Price,Sales,Coffee Type Name,Roast Type Name,Loyalty Card,City,Postcode,Country_cust,Email_cust,Loyalty Card_cust,Phone Number,Coffee Type,Size_prod,Unit Price_prod,Profit
IPA-94170-889,2019-12-04,64439-27325-LG,R-L-0.2,3,Camellia Kid,ckide6@narod.ru,Ireland,0.2,3.5849999999999995,10.754999999999999,Robusta,Large,Yes,Whitegate,D15,Ireland,ckide6@narod.ru,Yes,+353 (866) 707-2603,Rob,0.2,3.5849999999999995,0.21509999999999996
YQL-63755-365,2020-07-31,78570-76770-LB,A-M-0.2,4,Carolann Beine,cbeinee7@xinhuanet.com,United States,0.2,3.375,13.5,Arabica,Medium,Yes,Birmingham,35244,United States,cbeinee7@xinhuanet.com,Yes,+1 (205) 468-0236,Ara,0.2,3.375,0.30374999999999996
RKW-81145-984,2019-03-11,98661-69719-VI,L-L-1,3,Celia Bakeup,cbakeupe8@globo.com,United States,1.0,15.85,47.55,Libriac,Large,No,Saint Cloud,56372,United States,cbakeupe8@globo.com,No,+1 (320) 375-8504,Lib,1.0,15.85,2.0605
MBT-23379-866,2022-05-10,82990-92703-IX,L-L-1,5,Nataniel Helkin,nhelkine9@example.com,United States,1.0,15.85,79.25,Libriac,Large,No,Philadelphia,19191,United States,nhelkine9@example.com,No,,Lib,1.0,15.85,2.0605
GEJ-39834-935,2021-12-25,49412-86877-VY,L-M-0.2,6,Pippo Witherington,pwitheringtonea@networkadvertising.org,United States,0.2,4.365,26.19,Libriac,Medium,Yes,Detroit,48211,United States,pwitheringtonea@networkadvertising.org,Yes,+1 (810) 202-8870,Lib,0.2,4.365,0.56745
KRW-91640-596,2022-04-22,70879-00984-FJ,R-L-0.5,3,Tildie Tilzey,ttilzeyeb@hostgator.com,United States,0.5,7.169999999999999,21.509999999999998,Robusta,Large,No,Saint Louis,63180,United States,ttilzeyeb@hostgator.com,No,+1 (314) 876-7205,Rob,0.5,7.169999999999999,0.4301999999999999
JBE-92943-643,2020-12-29,84466-22864-CE,E-D-2.5,5,Karl Imorts,kimortsee@alexa.com,United States,2.5,27.945,139.725,Excelsa,Dark,No,Melbourne,32941,United States,kimortsee@alexa.com,No,+1 (321) 156-1160,Exc,2.5,27.945,3.07395
ZIL-34948-499,2020-07-14,66458-91190-YC,A-D-0.5,2,Marja Urion,murione5@alexa.com,Ireland,0.5,5.97,11.94,Arabica,Dark,Yes,Virginia,D18,Ireland,murione5@alexa.com,Yes,+353 (715) 989-0283,Ara,0.5,5.97,0.5373
JSU-23781-256,2021-09-07,76499-89100-JQ,L-D-0.2,1,Mag Armistead,marmisteadeg@blogtalkradio.com,United States,0.2,3.885,3.885,Libriac,Dark,No,New Orleans,70179,United States,marmisteadeg@blogtalkradio.com,No,+1 (504) 611-3400,Lib,0.2,3.885,0.50505
JSU-23781-256,2021-09-07,76499-89100-JQ,R-M-1,4,Mag Armistead,marmisteadeg@blogtalkradio.com,United States,1.0,9.95,39.8,Robusta,Medium,No,New Orleans,70179,United States,marmisteadeg@blogtalkradio.com,No,+1 (504) 611-3400,Rob,1.0,9.95,0.597
VPX-44956-367,2019-06-09,39582-35773-ZJ,R-M-0.5,5,Vasili Upstone,vupstoneei@google.pl,United States,0.5,5.97,29.849999999999998,Robusta,Medium,No,Topeka,66617,United States,vupstoneei@google.pl,No,+1 (785) 366-9983,Rob,0.5,5.97,0.35819999999999996
VTB-46451-959,2020-10-25,66240-46962-IO,L-D-2.5,1,Berty Beelby,bbeelbyej@rediff.com,Ireland,2.5,29.784999999999997,29.784999999999997,Libriac,Dark,No,Lucan,K78,Ireland,bbeelbyej@rediff.com,No,+353 (537) 360-4393,Lib,2.5,29.784999999999997,3.8720499999999998
YDS-02797-307,2022-06-05,06058-48844-PI,E-M-2.5,4,Webb Speechly,wspeechlyem@amazon.com,United States,2.5,31.624999999999996,126.49999999999999,Excelsa,Medium,Yes,Seattle,98185,United States,wspeechlyem@amazon.com,Yes,+1 (206) 440-5750,Exc,2.5,31.624999999999996,3.47875
BPG-68988-842,2019-02-21,53631-24432-SY,E-M-0.5,5,Irvine Phillpot,iphillpoten@buzzfeed.com,United Kingdom,0.5,8.25,41.25,Excelsa,Medium,No,Wootton,NN4,United Kingdom,iphillpoten@buzzfeed.com,No,+44 (610) 826-3107,Exc,0.5,8.25,0.9075
XZG-51938-658,2020-04-05,18275-73980-KL,E-L-0.5,6,Lem Pennacci,lpennaccieo@statcounter.com,United States,0.5,8.91,53.46,Excelsa,Large,No,Waco,76711,United States,lpennaccieo@statcounter.com,No,+1 (254) 597-0519,Exc,0.5,8.91,0.9801
KAR-24978-271,2019-01-10,23187-65750-HZ,R-M-1,6,Starr Arpin,sarpinep@moonfruit.com,United States,1.0,9.95,59.699999999999996,Robusta,Medium,No,Richmond,23242,United States,sarpinep@moonfruit.com,No,+1 (804) 588-4160,Rob,1.0,9.95,0.597
FQK-28730-361,2022-04-12,22725-79522-GP,R-M-1,6,Donny Fries,dfrieseq@cargocollective.com,United States,1.0,9.95,59.699999999999996,Robusta,Medium,No,Toledo,43610,United States,dfrieseq@cargocollective.com,No,+1 (419) 138-9171,Rob,1.0,9.95,0.597
BGB-67996-089,2022-01-30,06279-72603-JE,R-D-1,5,Rana Sharer,rsharerer@flavors.me,United States,1.0,8.95,44.75,Robusta,Dark,No,Huntington,25705,United States,rsharerer@flavors.me,No,+1 (304) 632-1951,Rob,1.0,8.95,0.5369999999999999
XMC-20620-809,2021-05-14,83543-79246-ON,E-M-0.5,2,Nannie Naseby,nnasebyes@umich.edu,United States,0.5,8.25,16.5,Excelsa,Medium,Yes,Winter Haven,33884,United States,nnasebyes@umich.edu,Yes,+1 (407) 225-7234,Exc,0.5,8.25,0.9075
LWJ-06793-303,2022-01-02,95424-67020-AP,R-M-2.5,2,Kris O'Cullen,koculleneu@ca.gov,Ireland,2.5,22.884999999999998,45.769999999999996,Robusta,Medium,Yes,Adare,H54,Ireland,koculleneu@ca.gov,Yes,+353 (284) 183-7528,Rob,2.5,22.884999999999998,1.3730999999999998
CPV-90280-133,2019-03-20,66458-91190-YC,R-D-0.2,3,Marja Urion,murione5@alexa.com,Ireland,0.2,2.6849999999999996,8.055,Robusta,Dark,Yes,Virginia,D18,Ireland,murione5@alexa.com,Yes,+353 (715) 989-0283,Rob,0.2,2.6849999999999996,0.16109999999999997
OGW-60685-912,2020-11-21,67423-10113-LM,E-D-2.5,4,Hildegarde Brangan,hbranganex@woothemes.com,United States,2.5,27.945,111.78,Excelsa,Dark,Yes,Evansville,47747,United States,hbranganex@woothemes.com,Yes,,Exc,2.5,27.945,3.07395
DEC-11160-362,2021-10-13,48582-05061-RY,R-D-0.2,4,Amii Gallyon,agallyoney@engadget.com,United States,0.2,2.6849999999999996,10.739999999999998,Robusta,Dark,Yes,Naperville,60567,United States,agallyoney@engadget.com,Yes,,Rob,0.2,2.6849999999999996,0.16109999999999997
WCT-07869-499,2021-10-19,32031-49093-KE,R-D-0.5,5,Birgit Domange,bdomangeez@yahoo.co.jp,United States,0.5,5.369999999999999,26.849999999999994,Robusta,Dark,No,Charleston,29424,United States,bdomangeez@yahoo.co.jp,No,,Rob,0.5,5.369999999999999,0.32219999999999993
FHD-89872-325,2019-04-29,31715-98714-OO,L-L-1,4,Killian Osler,koslerf0@gmpg.org,United States,1.0,15.85,63.4,Libriac,Large,Yes,Lansing,48930,United States,koslerf0@gmpg.org,Yes,+1 (517) 647-5356,Lib,1.0,15.85,2.0605
MDG-14481-513,2021-05-19,64897-79178-MH,A-M-2.5,4,Zack Pellett,zpellettf2@dailymotion.com,United States,2.5,25.874999999999996,103.49999999999999,Arabica,Medium,No,Shreveport,71115,United States,zpellettf2@dailymotion.com,No,+1 (318) 218-5955,Ara,2.5,25.874999999999996,2.3287499999999994
OFN-49424-848,2021-07-03,73346-85564-JB,R-L-2.5,2,Ilaire Sprakes,isprakesf3@spiegel.de,United States,2.5,27.484999999999996,54.96999999999999,Robusta,Large,No,San Jose,95194,United States,isprakesf3@spiegel.de,No,+1 (408) 319-9787,Rob,2.5,27.484999999999996,1.6490999999999998
NFA-03411-746,2020-02-08,07476-13102-NJ,A-L-0.5,2,Heda Fromant,hfromantf4@ucsd.edu,United States,0.5,7.77,15.54,Arabica,Large,No,Philadelphia,19104,United States,hfromantf4@ucsd.edu,No,+1 (610) 156-1700,Ara,0.5,7.77,0.6992999999999999
CYM-74988-450,2020-10-16,87223-37422-SK,L-D-0.2,4,Rufus Flear,rflearf5@artisteer.com,United Kingdom,0.2,3.885,15.54,Libriac,Dark,No,Sheffield,S33,United Kingdom,rflearf5@artisteer.com,No,+44 (271) 881-4912,Lib,0.2,3.885,0.50505
DSL-69915-544,2021-03-10,10142-55267-YO,R-L-0.2,3,Wilek Lightollers,wlightollersf9@baidu.com,United States,0.2,3.5849999999999995,10.754999999999999,Robusta,Large,Yes,New York City,10060,United States,wlightollersf9@baidu.com,Yes,+1 (646) 793-8756,Rob,0.2,3.5849999999999995,0.21509999999999996
NBT-35757-542,2021-07-07,73647-66148-VM,E-L-0.2,3,Bette-ann Munden,bmundenf8@elpais.com,United States,0.2,4.455,13.365,Excelsa,Large,Yes,Oklahoma City,73119,United States,bmundenf8@elpais.com,Yes,+1 (405) 290-3207,Exc,0.2,4.455,0.49005
OYU-25085-528,2021-02-05,10142-55267-YO,E-L-0.2,4,Wilek Lightollers,wlightollersf9@baidu.com,United States,0.2,4.455,17.82,Excelsa,Large,Yes,New York City,10060,United States,wlightollersf9@baidu.com,Yes,+1 (646) 793-8756,Exc,0.2,4.455,0.49005
XCG-07109-195,2020-12-11,92976-19453-DT,L-D-0.2,6,Nick Brakespear,nbrakespearfa@rediff.com,United States,0.2,3.885,23.31,Libriac,Dark,Yes,Newark,7112,United States,nbrakespearfa@rediff.com,Yes,+1 (973) 380-3976,Lib,0.2,3.885,0.50505
YZA-25234-630,2022-05-13,89757-51438-HX,E-D-0.2,2,Malynda Glawsop,mglawsopfb@reverbnation.com,United States,0.2,3.645,7.29,Excelsa,Dark,No,New Haven,6510,United States,mglawsopfb@reverbnation.com,No,+1 (203) 608-9937,Exc,0.2,3.645,0.40095000000000003
OKU-29966-417,2019-10-23,76192-13390-HZ,E-L-0.2,4,Granville Alberts,galbertsfc@etsy.com,United Kingdom,0.2,4.455,17.82,Excelsa,Large,Yes,Belfast,BT2,United Kingdom,galbertsfc@etsy.com,Yes,+44 (788) 686-0408,Exc,0.2,4.455,0.49005
MEX-29350-659,2020-09-11,02009-87294-SY,E-M-1,5,Vasily Polglase,vpolglasefd@about.me,United States,1.0,13.75,68.75,Excelsa,Medium,No,Toledo,43610,United States,vpolglasefd@about.me,No,,Exc,1.0,13.75,1.5125
TCR-01064-030,2021-03-03,13181-04387-LI,E-M-1,6,Sigfrid Busch,sbuschff@so-net.ne.jp,Ireland,1.0,13.75,82.5,Excelsa,Medium,No,Bantry,P75,Ireland,sbuschff@so-net.ne.jp,No,+353 (953) 333-8754,Exc,1.0,13.75,1.5125
YUL-42750-776,2021-11-23,24845-36117-TI,L-M-0.2,2,Cissiee Raisbeck,craisbeckfg@webnode.com,United States,0.2,4.365,8.73,Libriac,Medium,Yes,Shreveport,71161,United States,craisbeckfg@webnode.com,Yes,,Lib,0.2,4.365,0.56745
XQJ-86887-506,2021-11-06,66458-91190-YC,E-L-1,4,Marja Urion,murione5@alexa.com,Ireland,1.0,14.85,59.4,Excelsa,Large,Yes,Virginia,D18,Ireland,murione5@alexa.com,Yes,+353 (715) 989-0283,Exc,1.0,14.85,1.6335
ICC-73030-502,2022-04-16,59480-02795-IU,A-L-1,3,Reamonn Aynold,raynoldfj@ustream.tv,United States,1.0,12.95,38.849999999999994,Arabica,Large,Yes,Milwaukee,53263,United States,raynoldfj@ustream.tv,Yes,+1 (414) 429-0919,Ara,1.0,12.95,1.1655
VSQ-07182-513,2019-07-23,18366-65239-WF,L-L-0.2,6,Brendan Grece,bgrecefm@naver.com,United Kingdom,0.2,4.755,28.53,Libriac,Large,No,Halton,LS9,United Kingdom,bgrecefm@naver.com,No,+44 (933) 508-3795,Lib,0.2,4.755,0.61815
SPF-31673-217,2020-06-09,19485-98072-PS,E-M-1,6,Don Flintiff,dflintiffg1@e-recht24.de,United Kingdom,1.0,13.75,82.5,Excelsa,Medium,No,London,WC1B,United Kingdom,dflintiffg1@e-recht24.de,No,,Exc,1.0,13.75,1.5125
NEX-63825-598,2020-02-22,72072-33025-SD,R-L-0.5,2,Abbe Thys,athysfo@cdc.gov,United States,0.5,7.169999999999999,14.339999999999998,Robusta,Large,No,Knoxville,37924,United States,athysfo@cdc.gov,No,+1 (865) 217-6208,Rob,0.5,7.169999999999999,0.4301999999999999
XPG-66112-335,2020-07-19,58118-22461-GC,R-D-2.5,4,Jackquelin Chugg,jchuggfp@about.me,United States,2.5,20.584999999999997,82.33999999999999,Robusta,Dark,No,Shawnee Mission,66225,United States,jchuggfp@about.me,No,+1 (913) 466-8319,Rob,2.5,20.584999999999997,1.2350999999999999
NSQ-72210-345,2021-09-20,90940-63327-DJ,A-M-0.2,6,Audra Kelston,akelstonfq@sakura.ne.jp,United States,0.2,3.375,20.25,Arabica,Medium,Yes,Fort Lauderdale,33330,United States,akelstonfq@sakura.ne.jp,Yes,+1 (954) 981-8804,Ara,0.2,3.375,0.30374999999999996
WHQ-25197-475,2021-11-26,27536-28463-NJ,L-L-0.2,4,Claiborne Mottram,cmottramfs@harvard.edu,United States,0.2,4.755,19.02,Libriac,Large,Yes,Austin,78715,United States,cmottramfs@harvard.edu,Yes,+1 (512) 333-9861,Lib,0.2,4.755,0.61815
HMB-30634-745,2020-02-18,19485-98072-PS,A-D-2.5,6,Don Flintiff,dflintiffg1@e-recht24.de,United Kingdom,2.5,22.884999999999998,137.31,Arabica,Dark,No,London,WC1B,United Kingdom,dflintiffg1@e-recht24.de,No,,Ara,2.5,22.884999999999998,2.0596499999999995
XTL-68000-371,2020-04-07,70140-82812-KD,A-M-0.5,4,Donalt Sangwin,dsangwinfu@weebly.com,United States,0.5,6.75,27.0,Arabica,Medium,No,Hyattsville,20784,United States,dsangwinfu@weebly.com,No,+1 (301) 879-4079,Ara,0.5,6.75,0.6074999999999999
YES-51109-625,2022-01-31,91895-55605-LS,E-L-0.5,4,Elizabet Aizikowitz,eaizikowitzfv@virginia.edu,United Kingdom,0.5,8.91,35.64,Excelsa,Large,No,Ashley,SN13,United Kingdom,eaizikowitzfv@virginia.edu,No,+44 (148) 635-3706,Exc,0.5,8.91,0.9801
IOQ-84840-827,2019-11-12,32038-81174-JF,A-M-1,6,Cornie Venour,cvenourfx@ask.com,United States,1.0,11.25,67.5,Arabica,Medium,No,Shreveport,71161,United States,cvenourfx@ask.com,No,+1 (318) 578-8039,Ara,1.0,11.25,1.0125
FBD-56220-430,2022-05-16,59205-20324-NB,R-L-0.2,6,Maggy Harby,mharbyfy@163.com,United States,0.2,3.5849999999999995,21.509999999999998,Robusta,Large,Yes,Pensacola,32590,United States,mharbyfy@163.com,Yes,,Rob,0.2,3.5849999999999995,0.21509999999999996
COV-52659-202,2021-02-12,99899-54612-NX,L-M-2.5,2,Reggie Thickpenny,rthickpennyfz@cafepress.com,United States,2.5,33.464999999999996,66.92999999999999,Libriac,Medium,No,Los Angeles,90035,United States,rthickpennyfz@cafepress.com,No,+1 (213) 234-9242,Lib,2.5,33.464999999999996,4.3504499999999995
YUO-76652-814,2021-04-04,26248-84194-FI,A-D-0.2,6,Phyllys Ormerod,pormerodg0@redcross.org,United States,0.2,2.985,17.91,Arabica,Dark,No,Durham,27705,United States,pormerodg0@redcross.org,No,+1 (919) 491-2772,Ara,0.2,2.985,0.26865
PBT-36926-102,2021-08-02,19485-98072-PS,L-M-1,4,Don Flintiff,dflintiffg1@e-recht24.de,United Kingdom,1.0,14.55,58.2,Libriac,Medium,No,London,WC1B,United Kingdom,dflintiffg1@e-recht24.de,No,,Lib,1.0,14.55,1.8915000000000002
BLV-60087-454,2022-06-08,84493-71314-WX,E-L-0.2,3,Tymon Zanetti,tzanettig2@gravatar.com,Ireland,0.2,4.455,13.365,Excelsa,Large,No,Loughrea,H62,Ireland,tzanettig2@gravatar.com,No,+353 (351) 897-2630,Exc,0.2,4.455,0.49005
BLV-60087-454,2022-06-08,84493-71314-WX,A-M-0.5,5,Tymon Zanetti,tzanettig2@gravatar.com,Ireland,0.5,6.75,33.75,Arabica,Medium,No,Loughrea,H62,Ireland,tzanettig2@gravatar.com,No,+353 (351) 897-2630,Ara,0.5,6.75,0.6074999999999999
QYC-63914-195,2020-05-14,39789-43945-IV,E-L-1,3,Reinaldos Kirtley,rkirtleyg4@hatena.ne.jp,United States,1.0,14.85,44.55,Excelsa,Large,Yes,Whittier,90605,United States,rkirtleyg4@hatena.ne.jp,Yes,+1 (626) 635-6367,Exc,1.0,14.85,1.6335
OIB-77163-890,2020-12-25,38972-89678-ZM,E-L-0.5,5,Carney Clemencet,cclemencetg5@weather.com,United Kingdom,0.5,8.91,44.55,Excelsa,Large,Yes,Birmingham,B40,United Kingdom,cclemencetg5@weather.com,Yes,,Exc,0.5,8.91,0.9801
SGS-87525-238,2021-07-05,91465-84526-IJ,E-D-1,5,Russell Donet,rdonetg6@oakley.com,United States,1.0,12.15,60.75,Excelsa,Dark,No,Richmond,23237,United States,rdonetg6@oakley.com,No,+1 (804) 583-2067,Exc,1.0,12.15,1.3365
GQR-12490-152,2019-03-14,22832-98538-RB,R-L-0.2,1,Sidney Gawen,sgaweng7@creativecommons.org,United States,0.2,3.5849999999999995,3.5849999999999995,Robusta,Large,Yes,Sterling,20167,United States,sgaweng7@creativecommons.org,Yes,+1 (571) 317-3089,Rob,0.2,3.5849999999999995,0.21509999999999996
UOJ-28238-299,2021-03-07,30844-91890-ZA,R-L-0.2,6,Rickey Readie,rreadieg8@guardian.co.uk,United States,0.2,3.5849999999999995,21.509999999999998,Robusta,Large,No,Carson City,89706,United States,rreadieg8@guardian.co.uk,No,+1 (775) 993-8273,Rob,0.2,3.5849999999999995,0.21509999999999996
ETD-58130-674,2021-11-05,05325-97750-WP,E-M-0.5,2,Cody Verissimo,cverissimogh@theglobeandmail.com,United Kingdom,0.5,8.25,16.5,Excelsa,Medium,Yes,Upton,DN21,United Kingdom,cverissimogh@theglobeandmail.com,Yes,,Exc,0.5,8.25,0.9075
NQS-01613-687,2021-03-12,10204-31464-SA,L-D-0.5,1,Bar O' Mahony,bogb@elpais.com,United States,0.5,7.77,7.77,Libriac,Dark,Yes,Huntsville,35895,United States,bogb@elpais.com,Yes,,Lib,0.5,7.77,1.0101
MGH-36050-573,2020-08-03,75156-80911-YT,R-M-0.5,2,Valenka Stansbury,vstansburygc@unblog.fr,United States,0.5,5.97,11.94,Robusta,Medium,Yes,El Paso,88553,United States,vstansburygc@unblog.fr,Yes,+1 (915) 530-3435,Rob,0.5,5.97,0.35819999999999996
UVF-59322-459,2019-07-25,53971-49906-PZ,E-L-2.5,6,Daniel Heinonen,dheinonengd@printfriendly.com,United States,2.5,34.154999999999994,204.92999999999995,Excelsa,Large,No,Decatur,30033,United States,dheinonengd@printfriendly.com,No,,Exc,2.5,34.154999999999994,3.7570499999999996
VET-41158-896,2020-04-29,10728-17633-ST,E-M-2.5,2,Jewelle Shenton,jshentonge@google.com.hk,United States,2.5,31.624999999999996,63.24999999999999,Excelsa,Medium,Yes,Orange,92668,United States,jshentonge@google.com.hk,Yes,+1 (650) 712-0135,Exc,2.5,31.624999999999996,3.47875
XYL-52196-459,2019-05-02,13549-65017-VE,R-D-0.2,3,Jennifer Wilkisson,jwilkissongf@nba.com,United States,0.2,2.6849999999999996,8.055,Robusta,Dark,Yes,Huntington Beach,92648,United States,jwilkissongf@nba.com,Yes,,Rob,0.2,2.6849999999999996,0.16109999999999997
VQW-91903-926,2020-03-13,05325-97750-WP,E-D-2.5,1,Cody Verissimo,cverissimogh@theglobeandmail.com,United Kingdom,2.5,27.945,27.945,Excelsa,Dark,Yes,Upton,DN21,United Kingdom,cverissimogh@theglobeandmail.com,Yes,,Exc,2.5,27.945,3.07395
OLF-77983-457,2019-02-16,51901-35210-UI,A-L-2.5,2,Gabriel Starcks,gstarcksgi@abc.net.au,United States,2.5,29.784999999999997,59.56999999999999,Arabica,Large,No,Chattanooga,37416,United States,gstarcksgi@abc.net.au,No,+1 (423) 903-3146,Ara,2.5,29.784999999999997,2.6806499999999995
UOG-94188-104,2021-11-23,92753-50029-SD,A-M-0.5,5,Kienan Scholard,kscholardgk@sbwire.com,United States,0.5,6.75,33.75,Arabica,Medium,No,Columbus,43268,United States,kscholardgk@sbwire.com,No,+1 (614) 199-9032,Ara,0.5,6.75,0.6074999999999999
DSN-15872-519,2021-12-02,53809-98498-SN,L-L-2.5,4,Bo Kindley,bkindleygl@wikimedia.org,United States,2.5,36.455,145.82,Libriac,Large,Yes,Pasadena,91186,United States,bkindleygl@wikimedia.org,Yes,+1 (650) 799-2315,Lib,2.5,36.455,4.7391499999999995
OUQ-73954-002,2019-01-06,66308-13503-KD,R-M-0.2,4,Krissie Hammett,khammettgm@dmoz.org,United States,0.2,2.985,11.94,Robusta,Medium,Yes,San Francisco,94159,United States,khammettgm@dmoz.org,Yes,+1 (415) 825-4799,Rob,0.2,2.985,0.17909999999999998
LGL-16843-667,2021-05-05,82458-87830-JE,A-D-0.2,4,Alisha Hulburt,ahulburtgn@fda.gov,United States,0.2,2.985,11.94,Arabica,Dark,Yes,Shreveport,71137,United States,ahulburtgn@fda.gov,Yes,,Ara,0.2,2.985,0.26865
TCC-89722-031,2021-10-23,41611-34336-WT,L-D-0.5,1,Peyter Lauritzen,plauritzengo@photobucket.com,United States,0.5,7.77,7.77,Libriac,Dark,No,Philadelphia,19141,United States,plauritzengo@photobucket.com,No,+1 (215) 308-0788,Lib,0.5,7.77,1.0101
TRA-79507-007,2019-12-16,70089-27418-UJ,R-L-2.5,4,Aurelia Burgwin,aburgwingp@redcross.org,United States,2.5,27.484999999999996,109.93999999999998,Robusta,Large,Yes,Migrate,41905,United States,aburgwingp@redcross.org,Yes,+1 (314) 407-3962,Rob,2.5,27.484999999999996,1.6490999999999998
MZJ-77284-941,2019-05-18,99978-56910-BN,E-L-0.2,5,Emalee Rolin,erolingq@google.fr,United States,0.2,4.455,22.275,Excelsa,Large,Yes,Toledo,43666,United States,erolingq@google.fr,Yes,+1 (419) 597-8743,Exc,0.2,4.455,0.49005
AXN-57779-891,2019-07-14,09668-23340-IC,R-M-0.2,3,Donavon Fowle,dfowlegr@epa.gov,United States,0.2,2.985,8.955,Robusta,Medium,No,Colorado Springs,80945,United States,dfowlegr@epa.gov,No,,Rob,0.2,2.985,0.17909999999999998
LTS-03470-353,2020-07-16,90985-89807-RW,A-L-2.5,5,Wang Powlesland,wpowleslandgt@soundcloud.com,United States,2.5,29.784999999999997,148.92499999999998,Arabica,Large,Yes,Pittsburgh,15274,United States,wpowleslandgt@soundcloud.com,Yes,+1 (412) 453-4798,Ara,2.5,29.784999999999997,2.6806499999999995
UMM-28497-689,2020-11-03,05325-97750-WP,L-L-2.5,3,Cody Verissimo,cverissimogh@theglobeandmail.com,United Kingdom,2.5,36.455,109.365,Libriac,Large,Yes,Upton,DN21,United Kingdom,cverissimogh@theglobeandmail.com,Yes,,Lib,2.5,36.455,4.7391499999999995
MJZ-93232-402,2022-03-20,17816-67941-ZS,E-D-0.2,1,Laurence Ellingham,lellinghamgv@sciencedaily.com,United States,0.2,3.645,3.645,Excelsa,Dark,Yes,Shreveport,71115,United States,lellinghamgv@sciencedaily.com,Yes,+1 (318) 670-8027,Exc,0.2,3.645,0.40095000000000003
RIK-61730-794,2020-11-12,69761-61146-KD,L-M-0.2,6,Ancell Fendt,afendtgx@forbes.com,United States,0.2,4.365,26.19,Libriac,Medium,Yes,Milwaukee,53234,United States,afendtgx@forbes.com,Yes,+1 (414) 811-7606,Lib,0.2,4.365,0.56745
IDJ-55379-750,2019-10-05,24040-20817-QB,R-M-1,4,Angelia Cleyburn,acleyburngy@lycos.com,United States,1.0,9.95,39.8,Robusta,Medium,No,Fort Lauderdale,33345,United States,acleyburngy@lycos.com,No,+1 (754) 355-3802,Rob,1.0,9.95,0.597
OHX-11953-965,2019-10-01,19524-21432-XP,E-L-2.5,2,Temple Castiglione,tcastiglionegz@xing.com,United States,2.5,34.154999999999994,68.30999999999999,Excelsa,Large,No,Shreveport,71105,United States,tcastiglionegz@xing.com,No,+1 (318) 820-6128,Exc,2.5,34.154999999999994,3.7570499999999996
OKA-93124-100,2020-04-23,05325-97750-WP,R-M-0.5,5,Cody Verissimo,cverissimogh@theglobeandmail.com,United Kingdom,0.5,5.97,29.849999999999998,Robusta,Medium,Yes,Upton,DN21,United Kingdom,cverissimogh@theglobeandmail.com,Yes,,Rob,0.5,5.97,0.35819999999999996
IXW-20780-268,2020-06-24,20236-64364-QL,L-L-2.5,2,Shay Couronne,scouronneh3@mozilla.org,United States,2.5,36.455,72.91,Libriac,Large,Yes,Fargo,58122,United States,scouronneh3@mozilla.org,Yes,+1 (701) 894-8081,Lib,2.5,36.455,4.7391499999999995
NGG-24006-937,2021-03-16,29102-40100-TZ,E-M-2.5,4,Linus Flippelli,lflippellih4@github.io,United Kingdom,2.5,31.624999999999996,126.49999999999999,Excelsa,Medium,No,Middleton,LE16,United Kingdom,lflippellih4@github.io,No,+44 (200) 860-6521,Exc,2.5,31.624999999999996,3.47875
JZC-31180-557,2020-04-07,09171-42203-EB,L-M-2.5,1,Rachelle Elizabeth,relizabethh5@live.com,United States,2.5,33.464999999999996,33.464999999999996,Libriac,Medium,No,Tulsa,74184,United States,relizabethh5@live.com,No,+1 (918) 203-3263,Lib,2.5,33.464999999999996,4.3504499999999995
ZMU-63715-204,2021-09-30,29060-75856-UI,E-D-1,6,Innis Renhard,irenhardh6@i2i.jp,United States,1.0,12.15,72.9,Excelsa,Dark,Yes,New York City,10045,United States,irenhardh6@i2i.jp,Yes,+1 (646) 225-6560,Exc,1.0,12.15,1.3365
GND-08192-056,2022-05-01,17088-16989-PL,L-D-0.5,2,Winne Roche,wrocheh7@xinhuanet.com,United States,0.5,7.77,15.54,Libriac,Dark,Yes,Seminole,34642,United States,wrocheh7@xinhuanet.com,Yes,+1 (317) 439-5584,Lib,0.5,7.77,1.0101
RYY-38961-093,2021-01-21,14756-18321-CL,A-M-0.2,6,Linn Alaway,lalawayhh@weather.com,United States,0.2,3.375,20.25,Arabica,Medium,No,Fort Lauderdale,33345,United States,lalawayhh@weather.com,No,,Ara,0.2,3.375,0.30374999999999996
CVA-64996-969,2020-06-24,13324-78688-MI,A-L-1,6,Cordy Odgaard,codgaardh9@nsw.gov.au,United States,1.0,12.95,77.69999999999999,Arabica,Large,No,Portland,97296,United States,codgaardh9@nsw.gov.au,No,+1 (503) 203-1484,Ara,1.0,12.95,1.1655
XTH-67276-442,2019-03-03,73799-04749-BM,L-M-2.5,4,Bertine Byrd,bbyrdha@4shared.com,United States,2.5,33.464999999999996,133.85999999999999,Libriac,Medium,No,Las Vegas,89115,United States,bbyrdha@4shared.com,No,,Lib,2.5,33.464999999999996,4.3504499999999995
XSN-26809-910,2020-06-28,80467-17137-TO,E-M-2.5,2,Dianne Chardin,dchardinhc@nhs.uk,Ireland,2.5,31.624999999999996,63.24999999999999,Excelsa,Medium,Yes,Ballybofey,V23,Ireland,dchardinhc@nhs.uk,Yes,,Exc,2.5,31.624999999999996,3.47875
